payment_id,order_id,payment_method,payment_status,payment_date,payment_amount
7025,7025,credit_card,paid,2023-09-17 21:25:04,8111.53
7026,7026,paypal,paid,2023-09-03 07:14:20,1189.14
7027,7027,bank_transfer,paid,2023-09-22 14:28:10,12201.49
7028,7028,paypal,failed,2023-09-14 23:05:14,1869.05
7029,7029,bank_transfer,paid,2023-09-11 15:46:00,7930.78
7030,7030,paypal,paid,2023-09-15 05:33:35,9869.03
7031,7031,credit_card,paid,2023-09-17 04:20:16,1541.37
7032,7032,paypal,failed,2023-09-20 15:21:24,11651.78
7033,7033,paypal,paid,2023-09-07 08:15:31,4630.17
7034,7034,bank_transfer,paid,2023-09-30 13:07:44,7556.64
7035,7035,apple_pay,paid,2023-09-16 10:35:51,363.47
7036,7036,google_pay,paid,2023-09-15 23:28:52,6055.04
7037,7037,bank_transfer,paid,2023-09-29 15:45:27,4662.35
7038,7038,paypal,paid,2023-09-03 13:46:10,2232.27
7039,7039,credit_card,paid,2023-09-29 20:58:32,5895.02
7040,7040,paypal,paid,2023-09-15 07:24:51,10572.81
7041,7041,paypal,paid,2023-09-15 17:26:14,3731.84
7042,7042,credit_card,paid,2023-09-30 16:41:46,13656.38
7043,7043,paypal,pending,2023-09-03 14:45:15,9434.15
7044,7044,credit_card,refunded,2023-09-06 22:54:48,12596.36
7045,7045,google_pay,paid,2023-09-14 09:41:15,5330.82
7046,7046,paypal,paid,2023-09-12 22:33:27,6420.02
7047,7047,credit_card,paid,2023-09-03 04:36:04,8471.53
7048,7048,bank_transfer,paid,2023-09-08 16:43:44,5290.8
7049,7049,paypal,paid,2023-09-14 07:54:46,6312.94
7050,7050,paypal,paid,2023-10-01 14:33:58,345.61
7051,7051,credit_card,paid,2023-09-28 12:26:55,108.18
7052,7052,paypal,paid,2023-09-06 11:30:22,7186.13
7053,7053,apple_pay,paid,2023-09-16 00:06:56,2746.65
7054,7054,bank_transfer,pending,2023-09-26 16:16:29,16669.79
7055,7055,apple_pay,paid,2023-09-02 12:38:31,4986.36
7056,7056,bank_transfer,paid,2023-09-08 19:51:10,4523.53
7057,7057,google_pay,paid,2023-09-25 05:29:40,9042.32
7058,7058,google_pay,paid,2023-09-06 11:41:34,16193.48
7059,7059,google_pay,paid,2023-09-30 16:29:45,7713.87
7060,7060,credit_card,pending,2023-09-27 13:06:44,1202.97
7061,7061,paypal,paid,2023-09-24 13:56:11,1376.32
7062,7062,bank_transfer,paid,2023-09-10 15:56:59,1321.3
7063,7063,bank_transfer,paid,2023-09-04 04:56:24,11485.57
7064,7064,bank_transfer,paid,2023-09-28 18:40:31,8972.64
7065,7065,google_pay,paid,2023-09-25 05:27:05,7888.37
7066,7066,bank_transfer,paid,2023-09-10 08:05:16,1421.41
7067,7067,credit_card,paid,2023-09-16 13:11:16,6718.99
7068,7068,google_pay,paid,2023-09-10 06:13:05,5070.07
7069,7069,paypal,paid,2023-09-20 16:22:42,8796.74
7070,7070,paypal,paid,2023-09-07 08:28:57,5035.5
7071,7071,paypal,paid,2023-09-23 02:11:52,4875.66
7072,7072,apple_pay,paid,2023-09-21 01:08:33,10296.9
7073,7073,credit_card,paid,2023-09-16 23:17:02,1259.04
7074,7074,bank_transfer,paid,2023-09-02 06:29:18,5030.72
7075,7075,paypal,paid,2023-09-28 07:56:30,4056.19
7076,7076,google_pay,paid,2023-09-29 20:58:25,15006.58
7077,7077,bank_transfer,paid,2023-09-26 03:49:05,633.42
7078,7078,credit_card,paid,2023-09-14 10:57:59,269.02
7079,7079,apple_pay,paid,2023-09-22 17:42:50,10394.0
7080,7080,google_pay,paid,2023-09-27 21:58:03,3040.87
7081,7081,bank_transfer,paid,2023-09-23 00:19:24,8179.29
7082,7082,google_pay,refunded,2023-09-27 02:23:37,4896.79
7083,7083,apple_pay,paid,2023-09-24 05:15:53,4140.86
7084,7084,apple_pay,paid,2023-09-21 15:56:57,2852.43
7085,7085,bank_transfer,paid,2023-09-29 06:00:02,4508.21
7086,7086,google_pay,paid,2023-09-06 02:17:45,948.95
7087,7087,google_pay,paid,2023-09-13 12:26:23,129.32
7088,7088,paypal,paid,2023-09-05 11:30:38,1201.71
7089,7089,bank_transfer,pending,2023-09-20 20:17:45,6906.0
7090,7090,paypal,paid,2023-09-16 12:46:43,13092.46
7091,7091,paypal,paid,2023-09-21 04:47:28,3327.81
7092,7092,paypal,paid,2023-10-01 17:07:56,1671.26
7093,7093,bank_transfer,paid,2023-10-01 04:11:16,12883.42
7094,7094,apple_pay,paid,2023-09-06 15:50:39,4846.86
7095,7095,credit_card,paid,2023-09-30 10:55:03,755.74
7096,7096,bank_transfer,paid,2023-09-25 09:44:30,5160.18
7097,7097,paypal,paid,2023-09-12 22:27:59,6910.34
7098,7098,google_pay,paid,2023-09-03 09:30:21,8201.04
7099,7099,paypal,failed,2023-09-13 22:59:27,2994.53
7100,7100,apple_pay,paid,2023-09-06 07:36:34,6526.57
7101,7101,bank_transfer,pending,2023-09-14 10:01:07,8381.56
7102,7102,bank_transfer,paid,2023-10-01 06:16:48,2542.5
7103,7103,google_pay,paid,2023-09-05 19:01:31,8496.22
7104,7104,bank_transfer,pending,2023-09-06 17:57:01,2498.06
7105,7105,google_pay,paid,2023-09-15 08:16:23,506.77
7106,7106,credit_card,pending,2023-09-07 19:30:27,6883.72
7107,7107,google_pay,paid,2023-09-19 00:23:49,15913.03
7108,7108,apple_pay,paid,2023-09-21 02:57:45,3419.16
7109,7109,credit_card,failed,2023-09-02 16:50:09,10530.62
7110,7110,apple_pay,paid,2023-09-09 17:44:28,9639.99
7111,7111,google_pay,paid,2023-09-28 12:41:19,11253.82
7112,7112,paypal,pending,2023-09-19 17:20:48,4982.61
7113,7113,bank_transfer,paid,2023-09-22 10:12:56,3314.2
7114,7114,credit_card,paid,2023-09-30 05:38:52,9195.71
7115,7115,paypal,paid,2023-09-29 05:14:31,3707.16
7116,7116,bank_transfer,paid,2023-09-26 23:38:21,12280.65
7117,7117,google_pay,paid,2023-09-13 13:29:29,739.84
7118,7118,bank_transfer,paid,2023-09-03 04:26:08,10575.45
7119,7119,paypal,paid,2023-09-17 17:38:41,1647.7
7120,7120,google_pay,paid,2023-09-03 13:48:24,8644.8
7121,7121,paypal,paid,2023-09-17 19:28:37,1039.79
7122,7122,apple_pay,paid,2023-09-21 07:56:01,9419.11
7123,7123,credit_card,paid,2023-10-02 00:31:58,850.39
7124,7124,paypal,paid,2023-09-23 20:29:26,1753.02
7125,7125,apple_pay,paid,2023-09-08 00:48:07,5775.03
7126,7126,apple_pay,paid,2023-09-21 17:46:15,4986.63
7127,7127,google_pay,pending,2023-09-18 14:42:58,9493.35
7128,7128,google_pay,paid,2023-09-02 12:06:35,6087.33
7129,7129,apple_pay,paid,2023-09-06 00:20:45,8701.23
7130,7130,apple_pay,paid,2023-09-30 22:46:53,10624.37
7131,7131,bank_transfer,paid,2023-09-27 15:42:55,2924.4
7132,7132,credit_card,pending,2023-09-23 03:09:11,2551.23
7133,7133,credit_card,paid,2023-09-27 15:44:13,8430.49
7134,7134,apple_pay,failed,2023-09-17 00:11:59,11470.66
7135,7135,apple_pay,paid,2023-09-01 18:40:58,12985.8
7136,7136,google_pay,paid,2023-09-21 17:23:21,7364.06
7137,7137,paypal,paid,2023-09-29 14:20:39,8032.8
7138,7138,paypal,paid,2023-09-11 02:39:09,11344.02
7139,7139,paypal,paid,2023-09-07 08:10:24,7871.43
7140,7140,google_pay,paid,2023-09-15 02:42:07,5051.5
7141,7141,google_pay,paid,2023-09-23 22:34:48,787.53
7142,7142,bank_transfer,paid,2023-09-08 12:03:30,4712.64
7143,7143,apple_pay,paid,2023-09-25 14:01:47,6253.05
7144,7144,bank_transfer,paid,2023-09-08 08:03:14,1761.09
7145,7145,bank_transfer,paid,2023-09-04 22:37:44,4510.61
7146,7146,credit_card,paid,2023-10-02 01:49:50,5379.61
7147,7147,bank_transfer,failed,2023-09-19 02:28:11,11054.44
7148,7148,credit_card,paid,2023-09-24 08:30:03,3392.23
7149,7149,bank_transfer,paid,2023-09-27 12:07:41,10097.4
7150,7150,apple_pay,pending,2023-09-15 20:11:53,3283.77
7151,7151,google_pay,paid,2023-09-28 07:46:21,6494.52
7152,7152,paypal,paid,2023-09-13 13:31:32,8676.69
7153,7153,bank_transfer,paid,2023-09-06 18:35:32,490.47
7154,7154,google_pay,paid,2023-09-27 19:51:29,12912.55
7155,7155,apple_pay,pending,2023-09-30 17:57:05,5914.8
7156,7156,google_pay,paid,2023-09-04 19:42:52,6738.09
7157,7157,apple_pay,pending,2023-09-13 14:11:06,9265.14
7158,7158,apple_pay,paid,2023-09-03 05:01:04,7334.35
7159,7159,bank_transfer,failed,2023-09-12 11:18:14,7440.01
7160,7160,apple_pay,paid,2023-09-08 04:29:29,3357.29
7161,7161,bank_transfer,paid,2023-09-21 18:54:48,376.05
7162,7162,apple_pay,paid,2023-09-19 23:06:54,907.5
7163,7163,google_pay,paid,2023-09-07 22:46:36,5982.64
7164,7164,apple_pay,paid,2023-10-01 06:35:18,13600.5
7165,7165,bank_transfer,paid,2023-09-03 11:51:39,4359.38
7166,7166,apple_pay,paid,2023-09-17 08:40:33,9855.28
7167,7167,apple_pay,pending,2023-09-30 08:20:13,3854.92
7168,7168,apple_pay,pending,2023-09-26 10:50:21,4070.28
7169,7169,google_pay,paid,2023-09-25 12:58:23,6056.24
7170,7170,apple_pay,failed,2023-09-28 07:30:43,797.43
7171,7171,paypal,pending,2023-09-16 03:59:10,7416.72
7172,7172,credit_card,paid,2023-09-10 02:18:48,2071.62
7173,7173,google_pay,paid,2023-09-16 16:19:25,8677.62
7174,7174,credit_card,paid,2023-09-15 18:52:32,8573.7
7175,7175,google_pay,paid,2023-09-13 10:12:28,7330.94
7176,7176,paypal,paid,2023-09-22 08:43:10,7546.86
7177,7177,apple_pay,paid,2023-09-27 23:30:59,10356.72
7178,7178,apple_pay,paid,2023-09-03 14:21:53,5100.64
7179,7179,google_pay,pending,2023-09-20 10:09:38,10888.12
7180,7180,paypal,paid,2023-09-29 08:48:51,7511.43
7181,7181,credit_card,paid,2023-09-11 22:53:18,3594.84
7182,7182,paypal,paid,2023-09-28 19:54:55,7671.26
7183,7183,apple_pay,paid,2023-09-03 08:31:53,10006.47
7184,7184,apple_pay,paid,2023-09-18 14:17:43,11039.52
7185,7185,credit_card,pending,2023-09-16 22:57:06,13168.69
7186,7186,apple_pay,paid,2023-09-28 19:03:50,13638.21
7187,7187,bank_transfer,paid,2023-09-22 12:05:37,6595.07
7188,7188,credit_card,paid,2023-09-09 17:34:34,8808.34
7189,7189,apple_pay,paid,2023-09-11 15:20:07,9271.1
7190,7190,bank_transfer,paid,2023-09-07 13:27:59,7360.41
7191,7191,apple_pay,paid,2023-09-17 08:15:05,4561.05
7192,7192,paypal,paid,2023-09-19 23:49:55,3856.48
7193,7193,bank_transfer,failed,2023-10-02 07:43:58,2477.74
7194,7194,bank_transfer,paid,2023-09-05 04:31:50,6481.42
7195,7195,credit_card,paid,2023-09-13 20:56:46,5881.71
7196,7196,bank_transfer,pending,2023-09-20 08:43:43,5739.68
7197,7197,apple_pay,paid,2023-09-15 15:34:52,882.98
7198,7198,paypal,pending,2023-09-09 11:18:04,10168.18
7199,7199,credit_card,paid,2023-09-12 04:41:20,15181.29
7200,7200,apple_pay,pending,2023-09-09 13:21:12,8531.64
7201,7201,google_pay,paid,2023-09-15 04:54:31,10411.8
7202,7202,paypal,paid,2023-09-01 11:23:52,2475.35
7203,7203,paypal,paid,2023-09-26 04:43:49,3102.24
7204,7204,bank_transfer,pending,2023-09-03 08:11:44,9219.14
7205,7205,paypal,paid,2023-09-25 15:23:49,828.0
7206,7206,apple_pay,paid,2023-09-10 14:54:02,7829.18
7207,7207,paypal,refunded,2023-09-17 03:15:03,13427.97
7208,7208,google_pay,paid,2023-09-21 11:50:33,1026.74
7209,7209,bank_transfer,paid,2023-09-08 14:30:22,7678.03
7210,7210,google_pay,paid,2023-09-07 20:01:18,3416.46
7211,7211,paypal,pending,2023-09-28 20:37:26,318.54
7212,7212,paypal,paid,2023-09-10 20:00:41,9511.12
7213,7213,apple_pay,paid,2023-09-29 02:13:15,5539.31
7214,7214,paypal,paid,2023-09-18 07:03:24,11405.49
7215,7215,paypal,paid,2023-09-26 20:20:27,11777.23
7216,7216,credit_card,paid,2023-09-18 12:39:32,4890.97
7217,7217,apple_pay,paid,2023-09-11 20:35:21,2478.64
7218,7218,apple_pay,paid,2023-09-02 23:55:58,2899.58
7219,7219,bank_transfer,failed,2023-09-23 13:45:55,4892.97
7220,7220,credit_card,pending,2023-09-03 08:32:49,559.1
7221,7221,credit_card,paid,2023-09-13 05:40:53,9548.67
7222,7222,bank_transfer,paid,2023-09-21 23:29:33,5279.67
7223,7223,paypal,pending,2023-09-25 06:48:03,1843.71
7224,7224,credit_card,paid,2023-09-08 01:35:28,8338.65
7225,7225,apple_pay,pending,2023-09-20 15:12:43,5795.07
7226,7226,google_pay,paid,2023-09-02 14:12:18,6323.78
7227,7227,paypal,paid,2023-09-18 16:40:42,3451.22
7228,7228,apple_pay,paid,2023-09-15 00:21:03,6623.36
7229,7229,google_pay,paid,2023-09-23 09:59:50,12338.93
7230,7230,google_pay,paid,2023-09-14 00:19:37,7175.0
7231,7231,paypal,paid,2023-09-10 08:44:10,6524.08
7232,7232,paypal,failed,2023-09-17 00:34:07,4303.44
7233,7233,paypal,pending,2023-09-30 03:35:54,4583.03
7234,7234,apple_pay,paid,2023-09-20 11:10:44,4696.79
7235,7235,bank_transfer,pending,2023-09-07 13:43:49,3928.59
7236,7236,apple_pay,pending,2023-10-01 19:50:30,3857.82
7237,7237,google_pay,paid,2023-09-09 09:05:24,1886.88
7238,7238,apple_pay,paid,2023-09-22 05:46:05,1151.38
7239,7239,google_pay,failed,2023-09-17 15:02:59,1427.55
7240,7240,google_pay,paid,2023-09-28 15:17:54,8164.88
7241,7241,paypal,paid,2023-09-20 03:12:35,6301.21
7242,7242,google_pay,refunded,2023-09-28 08:05:25,7716.91
7243,7243,bank_transfer,refunded,2023-09-16 13:40:12,777.45
7244,7244,credit_card,paid,2023-09-19 14:24:48,4508.7
7245,7245,bank_transfer,paid,2023-09-22 23:25:07,3468.94
7246,7246,paypal,paid,2023-09-21 10:36:39,7353.32
7247,7247,apple_pay,failed,2023-09-06 18:57:43,4167.06
7248,7248,bank_transfer,paid,2023-09-08 05:10:50,10831.43
7249,7249,google_pay,failed,2023-09-04 03:12:04,5328.16
7250,7250,apple_pay,paid,2023-09-16 02:42:37,5790.23
7251,7251,google_pay,paid,2023-09-22 10:05:17,5380.65
7252,7252,google_pay,pending,2023-09-23 01:12:58,1949.75
7253,7253,bank_transfer,paid,2023-09-30 01:56:17,11497.94
7254,7254,apple_pay,paid,2023-09-07 05:41:14,12961.87
7255,7255,bank_transfer,paid,2023-09-05 12:32:33,2859.0
7256,7256,apple_pay,paid,2023-09-14 13:19:25,3698.19
7257,7257,apple_pay,paid,2023-09-19 15:35:57,7438.43
7258,7258,google_pay,paid,2023-09-10 12:03:52,2359.92
7259,7259,apple_pay,failed,2023-09-05 11:51:56,9696.23
7260,7260,credit_card,pending,2023-09-17 05:48:56,7841.45
7261,7261,paypal,paid,2023-09-07 06:46:29,3363.68
7262,7262,apple_pay,failed,2023-09-18 23:16:36,4864.09
7263,7263,bank_transfer,paid,2023-09-24 23:35:58,1833.96
7264,7264,google_pay,paid,2023-09-30 08:40:42,3029.31
7265,7265,google_pay,paid,2023-09-04 10:43:37,2691.56
7266,7266,google_pay,paid,2023-09-24 15:08:46,1996.32
7267,7267,google_pay,paid,2023-09-07 21:49:41,13757.21
7268,7268,bank_transfer,paid,2023-09-09 19:21:44,4732.05
7269,7269,bank_transfer,paid,2023-09-18 19:22:21,2526.02
7270,7270,credit_card,paid,2023-10-01 03:21:02,9392.44
7271,7271,bank_transfer,paid,2023-09-24 02:30:16,5739.66
7272,7272,google_pay,paid,2023-09-04 17:06:17,2224.33
7273,7273,apple_pay,paid,2023-09-09 15:30:10,3628.39
7274,7274,paypal,paid,2023-09-05 09:53:55,2861.82
7275,7275,apple_pay,failed,2023-09-22 23:35:19,7698.06
7276,7276,google_pay,paid,2023-09-10 14:00:05,4732.29
7277,7277,credit_card,pending,2023-09-22 15:29:02,2407.96
7278,7278,bank_transfer,paid,2023-09-20 04:59:11,9909.8
7279,7279,credit_card,paid,2023-09-14 11:58:55,7150.47
7280,7280,google_pay,paid,2023-09-24 08:27:27,2621.85
7281,7281,google_pay,paid,2023-09-14 02:05:48,2203.95
7282,7282,google_pay,paid,2023-09-21 04:16:37,2771.65
7283,7283,google_pay,pending,2023-09-22 10:58:02,6522.33
7284,7284,bank_transfer,paid,2023-09-23 06:04:17,8656.45
7285,7285,apple_pay,paid,2023-09-11 17:26:08,2813.14
7286,7286,bank_transfer,paid,2023-09-22 00:45:45,9064.64
7287,7287,google_pay,pending,2023-09-26 14:13:39,1411.4
7288,7288,credit_card,paid,2023-09-11 23:16:11,8584.61
7289,7289,paypal,paid,2023-09-24 17:03:07,8714.99
7290,7290,apple_pay,paid,2023-09-08 15:29:24,13311.35
7291,7291,credit_card,paid,2023-09-29 07:46:53,8856.61
7292,7292,bank_transfer,failed,2023-09-28 08:26:52,2239.59
7293,7293,apple_pay,paid,2023-09-18 05:19:42,7350.7
7294,7294,apple_pay,failed,2023-09-13 01:46:23,12697.96
7295,7295,credit_card,pending,2023-09-16 18:36:45,1845.31
7296,7296,credit_card,paid,2023-09-20 14:47:27,9007.85
7297,7297,apple_pay,paid,2023-09-07 10:19:42,1732.29
7298,7298,credit_card,paid,2023-09-10 21:47:51,5803.71
7299,7299,apple_pay,paid,2023-09-12 03:17:41,1659.9
7300,7300,bank_transfer,paid,2023-09-10 14:53:02,633.7
7301,7301,bank_transfer,paid,2023-09-14 21:12:48,4832.71
7302,7302,bank_transfer,paid,2023-09-21 02:51:44,7390.14
7303,7303,bank_transfer,paid,2023-09-03 16:07:30,3809.7
7304,7304,apple_pay,paid,2023-09-01 15:13:19,3470.94
7305,7305,paypal,paid,2023-09-20 13:37:38,12324.88
7306,7306,apple_pay,pending,2023-09-12 22:41:19,11482.65
7307,7307,bank_transfer,failed,2023-09-17 10:09:11,6212.74
7308,7308,paypal,paid,2023-09-30 20:49:36,4241.04
7309,7309,google_pay,failed,2023-09-29 16:58:28,1054.68
7310,7310,credit_card,paid,2023-09-11 10:31:39,2279.94
7311,7311,google_pay,paid,2023-09-24 07:09:04,5337.72
7312,7312,bank_transfer,paid,2023-09-07 15:55:57,4562.98
7313,7313,apple_pay,paid,2023-09-18 19:31:07,3257.68
7314,7314,bank_transfer,failed,2023-09-27 12:31:12,4519.75
7315,7315,paypal,paid,2023-09-05 09:30:07,6935.54
7316,7316,credit_card,paid,2023-09-30 10:29:24,10317.07
7317,7317,google_pay,paid,2023-10-01 01:01:47,4318.67
7318,7318,apple_pay,paid,2023-09-29 19:28:50,2359.28
7319,7319,apple_pay,pending,2023-09-11 10:18:47,3602.48
7320,7320,credit_card,paid,2023-09-25 08:17:39,6933.13
7321,7321,apple_pay,paid,2023-09-19 00:57:02,1385.61
7322,7322,paypal,paid,2023-09-20 16:28:45,2267.34
7323,7323,google_pay,refunded,2023-09-12 07:14:30,8545.42
7324,7324,bank_transfer,paid,2023-09-05 22:04:35,1445.46
7325,7325,google_pay,paid,2023-09-21 12:14:03,12939.93
7326,7326,paypal,pending,2023-09-10 04:50:33,2253.42
7327,7327,bank_transfer,pending,2023-09-07 23:37:42,7232.44
7328,7328,google_pay,paid,2023-10-01 21:19:03,12834.47
7329,7329,bank_transfer,refunded,2023-10-01 07:17:57,2945.85
7330,7330,credit_card,paid,2023-09-13 06:27:02,5413.95
7331,7331,paypal,paid,2023-09-12 20:50:26,11690.99
7332,7332,credit_card,pending,2023-09-11 06:24:21,6296.89
7333,7333,paypal,paid,2023-09-19 02:28:39,3868.92
7334,7334,paypal,paid,2023-09-10 15:11:13,16359.37
7335,7335,paypal,paid,2023-09-15 05:32:15,8540.17
7336,7336,google_pay,failed,2023-09-21 19:05:23,8796.99
7337,7337,google_pay,paid,2023-09-13 16:41:56,1942.36
7338,7338,paypal,paid,2023-09-24 21:20:58,13034.72
7339,7339,google_pay,paid,2023-09-24 03:32:47,715.19
7340,7340,bank_transfer,paid,2023-09-19 06:16:27,5168.58
7341,7341,paypal,paid,2023-09-03 15:16:16,5823.29
7342,7342,apple_pay,pending,2023-09-12 08:31:14,2743.72
7343,7343,bank_transfer,paid,2023-09-21 18:58:52,4260.57
7344,7344,credit_card,paid,2023-09-25 20:09:46,5609.88
7345,7345,credit_card,paid,2023-09-03 00:00:08,5813.07
7346,7346,paypal,failed,2023-09-08 16:31:10,5143.95
7347,7347,google_pay,paid,2023-09-02 18:47:15,9378.42
7348,7348,paypal,paid,2023-09-11 02:16:29,10678.44
7349,7349,paypal,paid,2023-09-16 22:11:46,1503.73
7350,7350,google_pay,paid,2023-09-17 18:43:20,3525.01
7351,7351,apple_pay,refunded,2023-09-02 14:06:36,2044.51
7352,7352,paypal,refunded,2023-09-11 23:02:17,5709.36
7353,7353,google_pay,paid,2023-09-02 03:55:09,9930.57
7354,7354,apple_pay,paid,2023-09-05 06:34:57,3787.42
7355,7355,google_pay,paid,2023-09-05 23:29:58,6004.4
7356,7356,apple_pay,paid,2023-09-17 09:07:26,12016.38
7357,7357,credit_card,paid,2023-09-28 22:50:01,1646.85
7358,7358,paypal,paid,2023-09-14 20:55:09,10724.56
7359,7359,credit_card,refunded,2023-09-13 02:37:53,1837.04
7360,7360,paypal,paid,2023-09-05 08:23:44,9319.05
7361,7361,google_pay,paid,2023-09-03 05:49:16,6119.43
7362,7362,credit_card,paid,2023-09-19 15:24:08,5704.46
7363,7363,google_pay,refunded,2023-09-08 15:15:23,7219.19
7364,7364,paypal,pending,2023-09-22 08:15:46,8216.46
7365,7365,paypal,paid,2023-09-19 21:10:56,1388.26
7366,7366,bank_transfer,paid,2023-09-05 02:54:32,3121.31
7367,7367,paypal,failed,2023-09-26 23:50:19,1952.22
7368,7368,apple_pay,paid,2023-09-13 13:12:44,3004.19
7369,7369,bank_transfer,paid,2023-09-07 07:25:34,2551.92
7370,7370,credit_card,failed,2023-09-25 19:51:27,10024.89
7371,7371,paypal,paid,2023-09-08 00:02:54,1927.22
7372,7372,credit_card,paid,2023-09-09 05:01:22,7335.13
7373,7373,apple_pay,paid,2023-09-20 15:42:54,4109.8
7374,7374,bank_transfer,paid,2023-09-04 18:38:54,4896.87
7375,7375,google_pay,paid,2023-09-23 17:08:05,10111.51
7376,7376,credit_card,refunded,2023-09-21 23:36:56,980.21
7377,7377,credit_card,paid,2023-09-06 14:13:06,2486.28
7378,7378,paypal,paid,2023-09-04 06:44:44,3214.66
7379,7379,paypal,paid,2023-09-10 01:32:38,9046.87
7380,7380,paypal,paid,2023-09-06 13:47:02,1905.44
7381,7381,paypal,paid,2023-09-15 18:30:23,2785.81
7382,7382,apple_pay,paid,2023-09-28 10:08:50,3682.66
7383,7383,bank_transfer,paid,2023-10-02 15:28:16,7736.55
7384,7384,google_pay,refunded,2023-09-22 19:05:38,4628.02
7385,7385,google_pay,paid,2023-09-19 21:33:13,2099.13
7386,7386,credit_card,paid,2023-09-09 09:53:30,6480.39
7387,7387,apple_pay,failed,2023-09-23 19:14:08,8875.64
7388,7388,credit_card,paid,2023-09-22 15:33:17,5197.54
7389,7389,google_pay,paid,2023-09-20 11:34:22,4307.75
7390,7390,apple_pay,failed,2023-09-29 23:40:47,718.8
7391,7391,credit_card,paid,2023-10-01 05:58:43,13908.69
7392,7392,paypal,paid,2023-09-30 15:26:57,8645.49
7393,7393,credit_card,paid,2023-09-26 04:50:33,6915.58
7394,7394,paypal,paid,2023-09-02 21:12:20,16601.73
7395,7395,bank_transfer,failed,2023-09-08 01:26:44,6548.02
7396,7396,paypal,paid,2023-09-05 06:49:08,2402.1
7397,7397,paypal,paid,2023-09-17 11:43:08,12565.85
7398,7398,credit_card,paid,2023-09-05 21:27:38,15461.6
7399,7399,credit_card,paid,2023-09-03 21:29:33,9726.79
7400,7400,bank_transfer,paid,2023-09-18 16:10:28,2694.9
7401,7401,google_pay,paid,2023-09-20 00:01:39,12044.87
7402,7402,credit_card,pending,2023-09-12 23:47:32,829.1
7403,7403,bank_transfer,paid,2023-09-25 23:45:20,8852.26
7404,7404,credit_card,paid,2023-09-22 20:53:11,549.78
7405,7405,paypal,failed,2023-09-09 10:00:44,6093.33
7406,7406,paypal,pending,2023-09-14 13:35:30,2100.81
7407,7407,google_pay,paid,2023-09-27 10:05:45,8879.4
7408,7408,paypal,paid,2023-09-09 16:18:35,6533.14
7409,7409,google_pay,paid,2023-09-15 20:17:30,8141.46
7410,7410,paypal,paid,2023-09-19 06:54:13,10140.45
7411,7411,paypal,paid,2023-09-08 16:19:40,7505.2
7412,7412,google_pay,paid,2023-09-26 12:21:50,8260.67
7413,7413,google_pay,paid,2023-09-23 23:14:26,3323.66
7414,7414,credit_card,paid,2023-09-03 16:47:02,10031.73
7415,7415,paypal,failed,2023-09-03 14:58:17,3601.79
7416,7416,credit_card,paid,2023-09-30 12:16:05,3203.29
7417,7417,credit_card,paid,2023-09-26 08:17:28,5747.5
7418,7418,apple_pay,pending,2023-09-23 04:38:25,1839.69
7419,7419,credit_card,paid,2023-09-08 13:31:17,2995.74
7420,7420,bank_transfer,paid,2023-09-14 03:02:57,4820.12
7421,7421,paypal,paid,2023-09-14 06:40:54,10523.46
7422,7422,paypal,paid,2023-09-25 06:12:06,6103.32
7423,7423,google_pay,paid,2023-09-12 12:22:22,8175.78
