shipment_id,order_id,shipment_status,shipment_provider,shipped_date,delivered_date
15634,15634,shipped,DPD,2026-03-09 05:59:49,
15635,15635,cancelled,,,
15636,15636,cancelled,,,
15637,15637,processing,FedEx,,
15638,15638,delivered,InPost,2025-11-01 20:20:36,2025-11-02 20:20:36
15639,15639,delivered,InPost,2025-06-20 22:19:44,2025-06-29 22:19:44
15640,15640,delivered,DHL,2025-09-01 17:03:05,2025-09-05 17:03:05
15641,15641,cancelled,,,
15642,15642,delivered,UPS,2026-02-12 15:15:54,2026-02-19 15:15:54
15643,15643,delivered,FedEx,2025-07-11 04:46:58,2025-07-13 04:46:58
15644,15644,delivered,UPS,2025-08-25 01:37:55,2025-09-02 01:37:55
15645,15645,cancelled,,,
15646,15646,processing,UPS,,
15647,15647,delivered,DPD,2025-07-18 23:52:26,2025-07-22 23:52:26
15648,15648,processing,InPost,,
15649,15649,processing,DPD,,
15650,15650,cancelled,,,
15651,15651,processing,DPD,,
15652,15652,cancelled,,,
15653,15653,cancelled,,,
15654,15654,shipped,UPS,2025-11-30 08:45:12,
15655,15655,processing,InPost,,
15656,15656,delivered,InPost,2026-04-18 08:41:18,2026-04-23 08:41:18
15657,15657,delivered,InPost,2026-02-24 03:57:14,2026-03-04 03:57:14
15658,15658,shipped,DHL,2025-10-14 03:32:00,
15659,15659,cancelled,,,
15660,15660,cancelled,,,
15661,15661,shipped,DHL,2025-10-02 23:10:44,
15662,15662,cancelled,,,
15663,15663,delivered,DPD,2025-11-26 11:50:10,2025-12-05 11:50:10
15664,15664,cancelled,,,
15665,15665,delivered,FedEx,2026-04-16 22:30:50,2026-04-20 22:30:50
15666,15666,cancelled,,,
15667,15667,cancelled,,,
15668,15668,processing,UPS,,
15669,15669,shipped,InPost,2025-08-27 20:41:26,
15670,15670,cancelled,,,
15671,15671,cancelled,,,
15672,15672,shipped,DPD,2026-01-01 15:54:15,
15673,15673,cancelled,,,
15674,15674,cancelled,,,
15675,15675,shipped,InPost,2026-02-03 10:53:47,
15676,15676,delivered,UPS,2025-06-25 04:14:34,2025-07-03 04:14:34
15677,15677,cancelled,,,
15678,15678,delivered,FedEx,2025-06-03 04:31:18,2025-06-04 04:31:18
15679,15679,delivered,DPD,2025-06-03 10:20:02,2025-06-04 10:20:02
15680,15680,delivered,DPD,2026-04-04 01:58:04,2026-04-09 01:58:04
15681,15681,cancelled,,,
15682,15682,shipped,DPD,2025-07-20 01:49:21,
15683,15683,delivered,FedEx,2026-03-11 18:22:36,2026-03-12 18:22:36
15684,15684,processing,FedEx,,
15685,15685,cancelled,,,
15686,15686,processing,UPS,,
15687,15687,processing,InPost,,
15688,15688,delivered,InPost,2025-09-03 08:17:09,2025-09-06 08:17:09
15689,15689,shipped,DHL,2025-08-16 06:09:05,
15690,15690,delivered,FedEx,2025-08-18 00:00:56,2025-08-19 00:00:56
15691,15691,cancelled,,,
15692,15692,delivered,FedEx,2026-04-29 07:28:49,2026-04-30 07:28:49
15693,15693,processing,UPS,,
15694,15694,cancelled,,,
15695,15695,cancelled,,,
15696,15696,shipped,InPost,2025-06-11 18:19:28,
15697,15697,cancelled,,,
15698,15698,delivered,InPost,2025-06-22 01:06:31,2025-06-23 01:06:31
15699,15699,processing,UPS,,
15700,15700,delivered,UPS,2025-12-17 08:00:28,2025-12-20 08:00:28
15701,15701,cancelled,,,
15702,15702,shipped,FedEx,2026-04-06 04:29:28,
15703,15703,processing,DPD,,
15704,15704,shipped,InPost,2026-01-23 12:09:53,
15705,15705,cancelled,,,
15706,15706,cancelled,,,
15707,15707,delivered,FedEx,2025-06-17 19:08:06,2025-06-24 19:08:06
15708,15708,shipped,UPS,2026-04-06 14:50:55,
15709,15709,processing,UPS,,
15710,15710,processing,InPost,,
15711,15711,delivered,DPD,2025-10-25 04:23:14,2025-10-28 04:23:14
15712,15712,cancelled,,,
15713,15713,processing,InPost,,
15714,15714,processing,UPS,,
15715,15715,delivered,FedEx,2025-10-20 06:26:59,2025-10-25 06:26:59
15716,15716,cancelled,,,
15717,15717,shipped,UPS,2025-05-24 23:11:51,
15718,15718,delivered,DPD,2026-03-09 12:03:49,2026-03-16 12:03:49
15719,15719,delivered,FedEx,2025-12-18 23:45:08,2025-12-22 23:45:08
15720,15720,cancelled,,,
15721,15721,delivered,DHL,2026-01-15 10:39:44,2026-01-18 10:39:44
15722,15722,cancelled,,,
15723,15723,delivered,UPS,2025-10-27 04:48:03,2025-11-05 04:48:03
15724,15724,cancelled,,,
15725,15725,processing,InPost,,
15726,15726,shipped,DHL,2025-05-27 13:52:01,
15727,15727,delivered,DPD,2025-12-24 19:32:45,2025-12-26 19:32:45
15728,15728,cancelled,,,
15729,15729,processing,DPD,,
15730,15730,shipped,UPS,2025-07-03 14:53:40,
15731,15731,shipped,FedEx,2025-06-06 00:44:57,
15732,15732,shipped,DPD,2025-05-20 14:23:23,
15733,15733,shipped,FedEx,2025-06-01 22:41:51,
15734,15734,shipped,DHL,2025-10-01 16:42:17,
15735,15735,delivered,FedEx,2026-04-30 20:54:12,2026-05-06 20:54:12
15736,15736,delivered,InPost,2025-07-22 11:42:33,2025-07-29 11:42:33
15737,15737,cancelled,,,
15738,15738,delivered,DHL,2026-01-25 05:07:03,2026-02-01 05:07:03
15739,15739,shipped,FedEx,2026-01-20 21:14:15,
15740,15740,shipped,DPD,2026-04-09 01:25:44,
15741,15741,shipped,FedEx,2025-07-17 10:47:44,
15742,15742,delivered,DPD,2025-09-14 22:40:34,2025-09-18 22:40:34
15743,15743,cancelled,,,
15744,15744,shipped,DPD,2025-05-14 11:38:12,
15745,15745,processing,InPost,,
15746,15746,cancelled,,,
15747,15747,shipped,DPD,2025-10-20 08:01:23,
15748,15748,cancelled,,,
15749,15749,processing,InPost,,
15750,15750,shipped,FedEx,2025-06-25 04:43:45,
15751,15751,delivered,UPS,2025-12-26 20:36:05,2026-01-01 20:36:05
15752,15752,processing,InPost,,
15753,15753,delivered,FedEx,2026-05-10 01:41:49,2026-05-18 01:41:49
15754,15754,delivered,FedEx,2025-07-22 10:26:56,2025-07-24 10:26:56
15755,15755,delivered,FedEx,2025-10-31 21:17:45,2025-11-03 21:17:45
15756,15756,shipped,DPD,2025-10-05 01:21:20,
15757,15757,cancelled,,,
15758,15758,processing,DPD,,
15759,15759,processing,InPost,,
15760,15760,delivered,DHL,2026-01-27 05:46:02,2026-02-04 05:46:02
15761,15761,shipped,DPD,2025-10-31 03:13:03,
15762,15762,shipped,FedEx,2025-12-05 02:33:21,
15763,15763,shipped,FedEx,2025-06-18 06:52:00,
15764,15764,delivered,UPS,2026-05-09 10:45:41,2026-05-12 10:45:41
15765,15765,shipped,DHL,2026-01-19 19:48:59,
15766,15766,shipped,UPS,2025-09-03 17:26:16,
15767,15767,shipped,DHL,2025-06-04 03:23:23,
15768,15768,cancelled,,,
15769,15769,cancelled,,,
15770,15770,cancelled,,,
15771,15771,cancelled,,,
15772,15772,processing,FedEx,,
15773,15773,delivered,InPost,2026-05-01 23:08:39,2026-05-10 23:08:39
15774,15774,delivered,DHL,2026-02-08 23:29:12,2026-02-14 23:29:12
15775,15775,processing,DPD,,
15776,15776,cancelled,,,
15777,15777,delivered,InPost,2026-01-13 12:36:45,2026-01-18 12:36:45
15778,15778,shipped,UPS,2025-07-11 19:39:44,
15779,15779,cancelled,,,
15780,15780,delivered,DPD,2025-11-16 20:11:05,2025-11-25 20:11:05
15781,15781,shipped,DPD,2026-02-20 05:58:01,
15782,15782,processing,FedEx,,
15783,15783,cancelled,,,
15784,15784,processing,InPost,,
15785,15785,cancelled,,,
15786,15786,processing,UPS,,
15787,15787,shipped,InPost,2025-06-29 16:27:51,
15788,15788,shipped,DHL,2025-12-28 10:19:03,
15789,15789,delivered,InPost,2025-09-12 19:09:42,2025-09-20 19:09:42
15790,15790,cancelled,,,
15791,15791,delivered,InPost,2025-08-19 03:42:12,2025-08-23 03:42:12
15792,15792,shipped,UPS,2025-11-03 16:34:40,
15793,15793,processing,UPS,,
15794,15794,delivered,DPD,2026-02-05 09:32:20,2026-02-07 09:32:20
15795,15795,shipped,DPD,2025-11-26 17:33:21,
15796,15796,processing,DHL,,
15797,15797,shipped,DPD,2025-05-21 03:07:00,
15798,15798,delivered,FedEx,2025-05-24 15:47:41,2025-06-02 15:47:41
15799,15799,delivered,DPD,2025-08-19 02:42:37,2025-08-20 02:42:37
15800,15800,processing,DHL,,
15801,15801,delivered,FedEx,2026-01-01 08:43:43,2026-01-10 08:43:43
15802,15802,cancelled,,,
15803,15803,processing,DPD,,
15804,15804,delivered,FedEx,2026-04-10 07:55:09,2026-04-20 07:55:09
15805,15805,cancelled,,,
15806,15806,delivered,DPD,2026-03-09 16:15:45,2026-03-18 16:15:45
15807,15807,processing,DHL,,
15808,15808,cancelled,,,
15809,15809,shipped,UPS,2025-12-24 00:20:24,
15810,15810,delivered,InPost,2025-06-26 05:58:04,2025-07-01 05:58:04
15811,15811,shipped,UPS,2025-05-11 01:12:00,
15812,15812,delivered,DHL,2025-08-25 05:09:47,2025-08-27 05:09:47
15813,15813,shipped,UPS,2025-12-23 19:09:12,
15814,15814,cancelled,,,
15815,15815,cancelled,,,
15816,15816,processing,DHL,,
15817,15817,shipped,FedEx,2026-04-22 08:36:11,
15818,15818,shipped,DPD,2025-09-22 11:09:53,
15819,15819,processing,UPS,,
15820,15820,shipped,UPS,2026-01-26 21:26:22,
15821,15821,processing,UPS,,
15822,15822,shipped,DHL,2026-02-16 02:53:54,
15823,15823,shipped,FedEx,2026-03-29 02:05:12,
15824,15824,processing,DPD,,
15825,15825,shipped,InPost,2025-10-03 21:09:02,
15826,15826,shipped,InPost,2026-04-08 05:30:27,
15827,15827,shipped,FedEx,2026-02-06 10:01:45,
15828,15828,processing,FedEx,,
15829,15829,delivered,UPS,2026-03-29 19:11:41,2026-04-06 19:11:41
15830,15830,processing,InPost,,
15831,15831,processing,InPost,,
15832,15832,cancelled,,,
15833,15833,shipped,FedEx,2026-01-22 10:18:42,
15834,15834,shipped,InPost,2025-08-17 09:16:56,
15835,15835,delivered,FedEx,2025-07-09 21:01:00,2025-07-15 21:01:00
15836,15836,shipped,InPost,2025-11-22 16:07:36,
15837,15837,delivered,UPS,2026-01-11 09:18:45,2026-01-18 09:18:45
15838,15838,cancelled,,,
15839,15839,delivered,FedEx,2026-03-05 17:28:12,2026-03-08 17:28:12
15840,15840,cancelled,,,
15841,15841,shipped,DPD,2026-03-17 12:54:31,
15842,15842,delivered,FedEx,2026-01-07 18:12:12,2026-01-14 18:12:12
15843,15843,cancelled,,,
15844,15844,delivered,FedEx,2026-01-28 04:26:59,2026-02-01 04:26:59
15845,15845,cancelled,,,
15846,15846,cancelled,,,
15847,15847,cancelled,,,
15848,15848,processing,InPost,,
15849,15849,cancelled,,,
15850,15850,cancelled,,,
15851,15851,cancelled,,,
15852,15852,cancelled,,,
15853,15853,shipped,UPS,2026-04-19 03:58:18,
15854,15854,shipped,UPS,2025-10-29 07:52:59,
15855,15855,processing,FedEx,,
15856,15856,cancelled,,,
15857,15857,processing,DHL,,
15858,15858,processing,DHL,,
15859,15859,shipped,InPost,2025-06-12 16:02:22,
15860,15860,cancelled,,,
15861,15861,processing,InPost,,
15862,15862,shipped,DHL,2026-03-10 17:56:30,
15863,15863,shipped,DPD,2026-05-07 05:47:31,
15864,15864,shipped,DPD,2026-01-08 18:40:28,
15865,15865,delivered,DPD,2025-06-21 03:57:43,2025-06-24 03:57:43
15866,15866,shipped,InPost,2025-09-13 17:26:31,
15867,15867,cancelled,,,
15868,15868,processing,UPS,,
15869,15869,processing,DPD,,
15870,15870,delivered,DHL,2026-05-01 13:08:42,2026-05-03 13:08:42
15871,15871,delivered,DPD,2026-01-07 22:18:14,2026-01-10 22:18:14
15872,15872,shipped,DPD,2026-04-04 05:58:06,
15873,15873,delivered,UPS,2025-11-02 06:07:41,2025-11-11 06:07:41
15874,15874,delivered,UPS,2026-01-12 10:28:50,2026-01-15 10:28:50
15875,15875,cancelled,,,
15876,15876,processing,DPD,,
15877,15877,cancelled,,,
15878,15878,shipped,UPS,2026-04-10 09:11:42,
15879,15879,processing,FedEx,,
15880,15880,delivered,UPS,2026-04-24 08:18:53,2026-04-29 08:18:53
15881,15881,processing,DPD,,
15882,15882,processing,DPD,,
15883,15883,delivered,DHL,2025-07-23 04:02:28,2025-08-01 04:02:28
15884,15884,delivered,DHL,2025-12-17 13:34:10,2025-12-23 13:34:10
15885,15885,processing,DPD,,
15886,15886,shipped,DPD,2025-06-02 21:37:19,
15887,15887,processing,FedEx,,
15888,15888,cancelled,,,
15889,15889,processing,InPost,,
15890,15890,processing,FedEx,,
15891,15891,cancelled,,,
15892,15892,delivered,InPost,2026-02-01 22:44:58,2026-02-02 22:44:58
15893,15893,delivered,FedEx,2025-07-31 03:45:59,2025-08-07 03:45:59
15894,15894,cancelled,,,
15895,15895,shipped,DHL,2025-12-22 10:32:20,
15896,15896,delivered,UPS,2026-01-26 11:00:49,2026-02-04 11:00:49
15897,15897,processing,FedEx,,
15898,15898,shipped,UPS,2025-11-29 16:16:42,
15899,15899,cancelled,,,
15900,15900,delivered,DHL,2026-05-05 06:19:11,2026-05-10 06:19:11
15901,15901,delivered,DPD,2026-02-24 09:56:31,2026-03-06 09:56:31
15902,15902,processing,UPS,,
15903,15903,delivered,FedEx,2025-06-22 23:03:50,2025-07-02 23:03:50
15904,15904,cancelled,,,
15905,15905,delivered,InPost,2026-04-29 13:50:16,2026-05-07 13:50:16
15906,15906,shipped,DHL,2026-02-07 00:29:51,
15907,15907,shipped,FedEx,2026-03-21 04:23:50,
15908,15908,delivered,InPost,2026-01-03 07:42:36,2026-01-04 07:42:36
15909,15909,cancelled,,,
15910,15910,delivered,FedEx,2025-09-11 09:37:24,2025-09-12 09:37:24
15911,15911,processing,DPD,,
15912,15912,processing,InPost,,
15913,15913,processing,DHL,,
15914,15914,cancelled,,,
15915,15915,processing,DPD,,
15916,15916,shipped,DHL,2025-11-05 06:40:01,
15917,15917,delivered,DPD,2025-06-08 22:04:55,2025-06-10 22:04:55
15918,15918,processing,InPost,,
15919,15919,cancelled,,,
15920,15920,cancelled,,,
15921,15921,shipped,UPS,2025-12-19 01:51:26,
15922,15922,processing,InPost,,
15923,15923,processing,FedEx,,
15924,15924,shipped,DHL,2025-08-14 07:06:07,
15925,15925,shipped,DHL,2025-09-08 11:47:38,
15926,15926,processing,FedEx,,
15927,15927,processing,DPD,,
15928,15928,processing,UPS,,
15929,15929,cancelled,,,
15930,15930,cancelled,,,
15931,15931,delivered,DPD,2025-06-10 18:03:58,2025-06-11 18:03:58
15932,15932,processing,FedEx,,
15933,15933,cancelled,,,
15934,15934,delivered,InPost,2025-06-06 23:43:06,2025-06-10 23:43:06
15935,15935,processing,UPS,,
15936,15936,processing,InPost,,
15937,15937,shipped,DHL,2025-10-12 18:29:23,
15938,15938,delivered,InPost,2025-06-21 17:52:15,2025-06-26 17:52:15
15939,15939,cancelled,,,
15940,15940,processing,InPost,,
15941,15941,processing,DHL,,
15942,15942,shipped,InPost,2025-05-29 13:06:17,
15943,15943,cancelled,,,
15944,15944,processing,DPD,,
15945,15945,processing,FedEx,,
15946,15946,shipped,FedEx,2025-11-28 21:01:24,
15947,15947,processing,FedEx,,
15948,15948,cancelled,,,
15949,15949,shipped,UPS,2026-02-27 14:43:48,
15950,15950,cancelled,,,
15951,15951,shipped,DPD,2025-12-23 20:37:02,
15952,15952,delivered,DHL,2026-01-06 03:29:17,2026-01-10 03:29:17
15953,15953,delivered,DHL,2025-09-04 01:12:06,2025-09-09 01:12:06
15954,15954,shipped,DPD,2025-07-10 15:38:41,
15955,15955,delivered,FedEx,2026-05-04 01:39:34,2026-05-11 01:39:34
15956,15956,processing,InPost,,
15957,15957,delivered,InPost,2026-04-04 09:07:28,2026-04-14 09:07:28
15958,15958,cancelled,,,
15959,15959,shipped,DHL,2025-08-31 14:02:00,
15960,15960,cancelled,,,
15961,15961,cancelled,,,
15962,15962,cancelled,,,
15963,15963,shipped,InPost,2025-12-12 18:40:16,
15964,15964,delivered,FedEx,2025-06-05 00:15:02,2025-06-15 00:15:02
15965,15965,delivered,FedEx,2025-11-07 14:46:04,2025-11-10 14:46:04
15966,15966,delivered,InPost,2026-04-06 17:04:43,2026-04-13 17:04:43
15967,15967,shipped,UPS,2026-03-31 21:46:58,
15968,15968,cancelled,,,
15969,15969,delivered,DHL,2025-07-10 17:20:46,2025-07-18 17:20:46
15970,15970,processing,DPD,,
15971,15971,processing,InPost,,
15972,15972,processing,FedEx,,
15973,15973,processing,DPD,,
15974,15974,shipped,DHL,2025-10-25 02:13:04,
15975,15975,shipped,UPS,2025-06-10 16:06:13,
15976,15976,processing,FedEx,,
15977,15977,shipped,UPS,2026-04-20 22:46:31,
15978,15978,processing,DPD,,
15979,15979,processing,UPS,,
15980,15980,shipped,UPS,2025-11-29 11:07:13,
15981,15981,shipped,UPS,2025-08-17 07:31:28,
15982,15982,cancelled,,,
15983,15983,processing,DHL,,
15984,15984,delivered,DHL,2026-03-25 06:08:20,2026-03-26 06:08:20
15985,15985,shipped,InPost,2026-02-14 07:07:24,
15986,15986,cancelled,,,
15987,15987,processing,DHL,,
15988,15988,shipped,FedEx,2026-04-01 07:45:38,
15989,15989,shipped,FedEx,2025-06-08 13:58:52,
15990,15990,processing,UPS,,
15991,15991,cancelled,,,
15992,15992,shipped,InPost,2026-04-28 13:36:40,
15993,15993,processing,UPS,,
15994,15994,cancelled,,,
15995,15995,delivered,InPost,2026-02-09 22:01:58,2026-02-18 22:01:58
15996,15996,delivered,FedEx,2026-01-26 03:44:59,2026-02-05 03:44:59
15997,15997,shipped,DHL,2025-11-09 04:41:18,
15998,15998,cancelled,,,
15999,15999,shipped,DHL,2026-04-09 06:42:19,
16000,16000,shipped,DHL,2026-02-20 15:35:50,
16001,16001,delivered,InPost,2025-05-26 19:11:17,2025-05-27 19:11:17
16002,16002,delivered,InPost,2026-03-25 06:25:40,2026-03-26 06:25:40
16003,16003,cancelled,,,
16004,16004,cancelled,,,
16005,16005,cancelled,,,
16006,16006,shipped,InPost,2026-01-17 04:02:50,
16007,16007,shipped,InPost,2025-07-30 21:38:14,
16008,16008,processing,UPS,,
16009,16009,delivered,InPost,2025-11-14 23:57:44,2025-11-19 23:57:44
16010,16010,shipped,FedEx,2026-03-15 05:41:56,
16011,16011,processing,InPost,,
16012,16012,shipped,FedEx,2025-06-15 08:46:55,
16013,16013,shipped,InPost,2025-06-20 08:37:59,
16014,16014,processing,UPS,,
16015,16015,delivered,DHL,2026-03-05 09:40:05,2026-03-11 09:40:05
16016,16016,processing,DHL,,
16017,16017,processing,DHL,,
16018,16018,processing,InPost,,
16019,16019,shipped,UPS,2025-12-03 01:07:03,
16020,16020,shipped,FedEx,2026-01-04 02:22:18,
16021,16021,delivered,InPost,2025-12-31 00:05:36,2026-01-09 00:05:36
16022,16022,processing,InPost,,
16023,16023,processing,InPost,,
16024,16024,delivered,InPost,2025-06-05 17:30:47,2025-06-06 17:30:47
16025,16025,delivered,DHL,2025-10-10 06:07:22,2025-10-16 06:07:22
16026,16026,processing,InPost,,
16027,16027,cancelled,,,
16028,16028,cancelled,,,
16029,16029,shipped,FedEx,2026-04-14 00:22:12,
16030,16030,delivered,InPost,2025-06-23 03:24:17,2025-07-02 03:24:17
16031,16031,shipped,DPD,2025-06-14 03:53:22,
16032,16032,cancelled,,,
16033,16033,cancelled,,,
16034,16034,delivered,DHL,2025-12-20 21:21:01,2025-12-30 21:21:01
16035,16035,processing,DHL,,
16036,16036,cancelled,,,
16037,16037,delivered,FedEx,2025-12-02 07:01:21,2025-12-04 07:01:21
16038,16038,shipped,DHL,2025-10-31 21:41:11,
16039,16039,cancelled,,,
16040,16040,shipped,DPD,2026-04-12 10:43:55,
16041,16041,delivered,DHL,2026-03-15 00:23:32,2026-03-21 00:23:32
16042,16042,shipped,DPD,2026-04-21 09:10:01,
16043,16043,shipped,UPS,2026-03-31 03:53:37,
16044,16044,processing,InPost,,
16045,16045,cancelled,,,
16046,16046,delivered,DPD,2025-10-15 08:21:45,2025-10-22 08:21:45
16047,16047,shipped,UPS,2026-01-04 06:27:45,
16048,16048,processing,FedEx,,
16049,16049,cancelled,,,
16050,16050,shipped,InPost,2025-07-02 19:48:11,
16051,16051,shipped,InPost,2026-03-19 17:35:59,
16052,16052,delivered,InPost,2025-09-02 22:11:53,2025-09-08 22:11:53
16053,16053,delivered,DHL,2026-02-25 05:13:45,2026-03-07 05:13:45
16054,16054,cancelled,,,
16055,16055,delivered,UPS,2025-12-27 10:05:21,2025-12-28 10:05:21
16056,16056,delivered,UPS,2026-03-10 19:24:40,2026-03-16 19:24:40
16057,16057,cancelled,,,
16058,16058,processing,InPost,,
16059,16059,delivered,DPD,2025-09-19 17:37:10,2025-09-26 17:37:10
16060,16060,processing,DPD,,
16061,16061,shipped,DPD,2025-12-11 23:01:08,
16062,16062,processing,DHL,,
16063,16063,processing,DPD,,
16064,16064,delivered,DPD,2025-07-17 02:04:33,2025-07-26 02:04:33
16065,16065,cancelled,,,
16066,16066,delivered,FedEx,2025-09-09 12:11:10,2025-09-15 12:11:10
16067,16067,shipped,DHL,2025-10-19 21:25:19,
16068,16068,delivered,InPost,2026-03-11 02:30:18,2026-03-13 02:30:18
16069,16069,delivered,DHL,2025-06-29 02:33:33,2025-07-08 02:33:33
16070,16070,cancelled,,,
16071,16071,shipped,InPost,2026-04-24 03:15:12,
16072,16072,delivered,DPD,2025-11-17 07:25:48,2025-11-26 07:25:48
16073,16073,cancelled,,,
16074,16074,shipped,FedEx,2025-07-28 02:00:35,
16075,16075,cancelled,,,
16076,16076,shipped,DHL,2025-09-05 05:02:17,
16077,16077,processing,FedEx,,
16078,16078,processing,DPD,,
16079,16079,processing,UPS,,
16080,16080,shipped,DHL,2025-08-27 11:41:47,
16081,16081,cancelled,,,
16082,16082,processing,UPS,,
16083,16083,shipped,UPS,2025-05-29 23:27:30,
16084,16084,delivered,FedEx,2026-02-12 00:04:23,2026-02-16 00:04:23
16085,16085,delivered,FedEx,2025-11-13 09:28:55,2025-11-18 09:28:55
16086,16086,shipped,FedEx,2025-08-12 12:54:03,
16087,16087,processing,InPost,,
16088,16088,processing,DPD,,
16089,16089,processing,DPD,,
16090,16090,processing,DHL,,
16091,16091,cancelled,,,
16092,16092,shipped,DPD,2026-03-27 20:57:42,
16093,16093,delivered,UPS,2026-03-07 04:50:58,2026-03-13 04:50:58
16094,16094,processing,InPost,,
16095,16095,cancelled,,,
16096,16096,delivered,InPost,2026-03-15 12:07:46,2026-03-24 12:07:46
16097,16097,shipped,DHL,2025-08-09 00:43:29,
16098,16098,shipped,DHL,2026-02-02 06:59:19,
16099,16099,cancelled,,,
16100,16100,shipped,FedEx,2025-07-23 21:57:31,
16101,16101,delivered,FedEx,2025-10-20 04:22:21,2025-10-25 04:22:21
16102,16102,cancelled,,,
16103,16103,delivered,UPS,2025-11-17 05:04:40,2025-11-23 05:04:40
16104,16104,shipped,UPS,2025-08-20 13:44:47,
16105,16105,processing,UPS,,
16106,16106,shipped,DHL,2025-07-25 08:17:21,
16107,16107,delivered,InPost,2026-01-02 14:31:26,2026-01-10 14:31:26
16108,16108,processing,InPost,,
16109,16109,cancelled,,,
16110,16110,cancelled,,,
16111,16111,shipped,FedEx,2026-03-14 12:51:48,
16112,16112,cancelled,,,
16113,16113,shipped,FedEx,2026-03-16 23:24:20,
16114,16114,shipped,DHL,2025-10-05 02:08:28,
16115,16115,delivered,DPD,2025-10-02 02:52:35,2025-10-11 02:52:35
16116,16116,processing,FedEx,,
16117,16117,delivered,DHL,2025-10-04 09:12:52,2025-10-08 09:12:52
16118,16118,delivered,DPD,2026-02-05 06:19:26,2026-02-09 06:19:26
16119,16119,cancelled,,,
16120,16120,processing,FedEx,,
16121,16121,shipped,UPS,2025-09-03 15:15:18,
16122,16122,shipped,DHL,2025-08-10 20:48:39,
16123,16123,cancelled,,,
16124,16124,shipped,FedEx,2025-10-29 12:23:09,
16125,16125,shipped,UPS,2025-09-13 13:01:28,
16126,16126,shipped,FedEx,2025-07-30 14:30:29,
16127,16127,delivered,InPost,2026-04-27 01:35:23,2026-04-30 01:35:23
16128,16128,shipped,InPost,2025-05-29 22:17:40,
16129,16129,cancelled,,,
16130,16130,processing,DPD,,
16131,16131,shipped,InPost,2025-12-30 10:39:29,
